"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
38,125.71369336,-51.29061672,76.37801558,131.53275528,57.13991754,73.99192356,21.21324022,0.11853292,0.439755340000001,96.6532503,-30.87947508,25.67568316,115.58213704,51.22121202,46.93466422,25.59778792,-1.0614051,8.84668918,26.54458342,-6.78268902,13.05296992,26.54458342,6.78268902,-13.05296992
39,131.38198796,-51.77369598,82.78210138,136.23881769,55.81533071,76.94102515,21.64310429,-0.182414750000001,1.89753386,96.84938898,-30.2009577,24.50852671,117.92492067,50.18958707,47.71695872,26.24613098,-1.26328993,10.06733818,26.3446862,-7.83722706,14.85497757,26.3446862,7.83722706,-14.85497757
40,136.8013552,-51.6547618,88.9903548,140.494412,54.2702974,79.2743378,22.1666276,-0.495746799999999,3.4126152,97.0467558,-29.698356,23.396926,120.1767638,49.0877254,48.3814768,26.9030342,-1.4687118,11.2998558,26.1478226,-8.844915,16.5328496,26.1478226,8.844915,-16.5328496
41,141.83370602,-51.08030997,94.83217267,144.32571765,52.59307566,81.10245519,22.72659828,-0.818102620000001,4.96623377,97.23965461,-29.35811961,22.35036073,122.33119487,47.97586112,48.97511548,27.53475525,-1.67157705,12.50658343,25.97982155,-9.79998648,18.09462749,25.97982155,9.79998648,-18.09462749
42,146.42880594,-50.2041403,100.21682432,147.77106924,50.85679888,82.5602421,23.26307614,-1.1431324,6.52519282,97.4293865,-29.16620228,21.38529956,124.38886676,46.89853518,49.54670842,28.11460616,-1.86567036,13.65054518,25.85817652,-10.69231622,19.54253228,25.85817652,10.69231622,-19.54253228
43,150.58184249,-49.1478013,105.10256405,150.849906,49.11340392,83.74350003,23.7354529,-1.46340176,8.05171061,97.62023479,-29.10315386,20.51597337,126.34421005,45.87741805,50.12454931,28.62797554,-2.04511989,14.69832297,25.78681176,-11.51173811,20.87294099,25.78681176,11.51173811,-20.87294099
44,154.28300676,-47.98999248,109.45474272,153.5571532,47.39888756,84.68714236,24.13237896,-1.77267204,9.51474416,97.8165428,-29.14539152,19.75096472,128.18036516,44.91437768,50.70454176,29.07318672,-2.20575508,15.62768932,25.75552092,-12.25059964,22.07567868,25.75552092,12.25059964,-22.07567868
45,157.50556045,-46.78119625,113.2365947,155.8801928,45.73998115,85.38692795,24.4683991,-2.0668118,10.89445915,98.0221002,-29.2679758,19.0941593,129.87615,43.9992785,51.2523486,29.4594604,-2.3471653,16.4388303,25.7422731,-12.905884,23.13644735,25.7422731,12.905884,-23.13644735
46,160.21359924,-45.56142852,116.41184598,157.81063262,44.15962928,85.82231446,24.77160738,-2.34468716,12.18603328,98.24192426,-29.44919384,18.54961922,131.41211878,43.11850448,51.71870138,29.80120744,-2.47259282,17.15260768,25.71930154,-13.47796128,24.03808414,25.71930154,13.47796128,-24.03808414
47,162.38321473,-44.37366718,118.95576382,159.35020645,42.68116687,85.97221594,25.07205209,-2.60850462,13.40047885,98.48448838,-29.67257939,18.1253422,132.77438744,42.26166931,52.05980943,30.11261525,-2.58685684,17.7980424,25.65997731,-13.96789965,24.76276508,25.65997731,13.96789965,-24.76276508
48,164.03057416,-43.26813164,120.87425676,160.51818452,41.32880244,85.83565572,25.39137552,-2.86234368,14.55729928,98.76234352,-29.92859608,17.83396556,133.95946224,41.42827532,52.257257,30.402142,-2.69438416,18.40113592,25.54659332,-14.37504096,25.29723696,25.54659332,14.37504096,-25.29723696
49,165.21544198,-42.30157053,122.20092928,161.34693529,40.12844337,85.44638205,25.73411655,-3.10852711,15.66751594,99.09234727,-30.21523668,17.6942704,134.97056785,40.63308247,52.32028304,30.66875743,-2.79820037,18.9793768,25.37549106,-14.69294511,25.6332159,25.37549106,14.69294511,-25.6332159
50,166.037033,-41.5322035,122.9968835,161.8818205,39.104931,84.8872225,26.0827505,-3.3435765,16.7161275,99.4937325,-30.5354005,17.7278875,135.814041,39.9063795,52.2770025,30.9031055,-2.9002475,19.5438245,25.1586865,-14.909017,25.7697735,25.1586865,14.909017,-25.7697735
51,166.60665909,-41.01148697,123.33630103,162.17337301,38.27958873,84.27296364,26.40295108,-3.55791907,17.66222081,99.983074,-30.8936651,17.95319813,136.49617274,39.28744879,52.16181268,31.09235934,-3.00170926,20.10109731,24.91948782,-15.00751645,25.71326685,24.91948782,15.00751645,-25.71326685
52,167.00741788,-40.77808152,123.2799208,162.26201344,37.6706608,83.70616284,26.6586816,-3.73956956,18.45613456,100.56757912,-31.29432252,18.38068312,137.0214752,38.8144928,52.0083452,31.22475976,-3.10232516,20.64977232,24.68237396,-14.97421284,25.47284912,24.68237396,14.97421284,-25.47284912
53,167.26638455,-40.84964937,122.86178263,162.17013468,37.28816509,83.24752653,26.82651633,-3.87689958,19.05141218,101.23602718,-31.74086475,19.00579816,137.39654961,38.51299212,51.84553386,31.29297066,-3.20023976,21.17988437,24.46132221,-14.80385856,25.05859944,24.46132221,14.80385856,-25.05859944
54,167.34455568,-41.22386354,122.08194468,161.89793424,37.1316566,82.91070582,26.89999738,-3.95961434,19.40786282,101.95342468,-32.23594488,19.80752724,137.63068782,38.39053054,51.69411758,31.29422932,-3.2922936,21.67478328,24.25115278,-14.50356838,24.47813982,24.25115278,14.50356838,-24.47813982
55,167.1453662,-41.884626,120.9081663,161.4261357,37.1907106,82.6721966,26.8861623,-3.97925715,19.4922788,102.66160735,-32.77848675,20.75064365,137.7315251,38.437734,51.5627066,31.23001735,-3.37406555,22.11152305,24.025855,-14.0915257,23.7354543,24.025855,14.0915257,-23.7354543
56,166.53800504,-42.80377572,119.28873284,160.72456572,37.44481232,82.47821436,26.80219484,-3.93222804,19.29002096,103.28763464,-33.35867136,21.78817704,137.70020368,38.6294662,51.4447142,31.10614748,-3.43966732,22.45993228,23.74417924,-13.59384684,22.83505284,23.74417924,13.59384684,-22.83505284
57,165.37681871,-43.94655802,117.15563425,159.7554916,37.87028659,82.24651546,26.67046397,-3.82206622,18.81424816,103.75696579,-33.95728842,22.86982433,137.52651457,38.93214557,51.32245127,30.92910957,-3.48127145,22.67997738,23.35918446,-13.03667337,21.78301573,23.35918446,13.03667337,-21.78301573
58,163.52396382,-45.26941818,114.4351903,158.47943184,38.44221708,81.8733404,26.5135714,-3.6600404,18.10944822,104.00422878,-34.54762042,23.94829472,137.19020748,39.3102263,51.16918266,30.70535948,-3.49060126,22.72922148,22.82831278,-12.44083762,20.5901603,22.82831278,12.44083762,-20.5901603
59,160.87728133,-46.71773901,111.06596044,156.86401198,39.13326578,81.26410288,26.3460121,-3.46052041,17.23353895,103.98001942,-35.09891483,24.98389211,136.66432748,39.73450324,50.94890878,30.44303089,-3.46195082,22.5778806,22.12393993,-11.81817903,19.27448419,22.12393993,11.81817903,-19.27448419
60,157.3741182,-48.2269284,107.0028186,154.885498,39.915411,80.3616772,26.1711192,-3.2340054,16.2287236,103.648868,-35.5810888,25.944918,135.9175842,40.188986,50.6227588,30.1512666,-3.3931134,22.2128656,21.2391102,-11.1700444,17.8601254,21.2391102,11.1700444,-17.8601254
61,152.99421748,-49.72047802,102.22391836,152.53089898,40.76493874,79.14790481,25.98885329,-2.98632033,15.11787828,102.99272583,-35.97071536,26.80825261,134.92119688,40.67462973,50.16334627,29.83770491,-3.28503604,21.63587616,20.19519341,-10.48867703,16.3779899,20.19519341,10.48867703,-16.3779899
62,147.75068974,-51.1077266,96.72857638,149.79352588,41.6704289,77.62537006,25.80601726,-2.72039586,13.91187768,102.0152785,-36.25346594,27.5616062,133.65151374,41.21196094,49.56725612,29.50649604,-3.13961428,20.85210468,19.0467462,-9.76025214,14.8640895,19.0467462,9.76025214,-14.8640895
63,141.68894284,-52.27803474,90.54152488,146.6661584,42.63764506,75.80119831,25.6404046,-2.43749197,12.61459492,100.74594797,-36.42029079,28.20577522,132.08522325,41.84217277,48.85269155,29.16002707,-2.95778711,19.86032935,17.88362438,-8.96895249,13.35711948,17.88362438,8.96895249,-13.35711948
64,134.9254962,-53.10251216,83.75126064,143.14317512,43.68724124,73.68616556,25.51558736,-2.13757484,11.22450712,99.2455348,-36.46392252,28.75666784,130.19550828,42.62367776,48.04620832,28.80144144,-2.7396404,18.65367784,16.82728828,-8.10358224,11.89456288,16.82728828,8.10358224,-11.89456288
65,127.68411045,-53.4461781,76.54611965,139.21577955,44.8467042,71.2957172,25.44933475,-1.8183367,9.72974055,97.59690665,-36.37615455,29.24052335,127.94062825,43.62471605,47.1647169,28.43287735,-2.4842555,17.21869125,16.01606605,-7.1628209,10.5072022,16.01606605,7.1628209,-10.5072022
